"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-15",,,"0.06",,,"65","50","50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-16",,,"0.59",,,"63","49","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-17",,,"0.10",,,"61","47","52"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-20",,,"0.30",,,,,"49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-21",,,"0.75",,,"68","43","43"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-22",,,"0.80",,,"51","42","46"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-23",,,"0.00",,,"71","46","49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-24",,,"0.00",,,"79","46","50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-28",,,"0.37",,,,,"53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-29",,,"0.00",,,"85","48","53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-30",,,"0.00",,,"86","48","54"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-05-31",,,"0.00",,,"88","51","56"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-03",,,"0.00",,,,,"58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-04",,,"0.00",,,"93","52","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-05",,,"0.00",,,"94","52","57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-06",,,"0.00",,,"90","56","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-07",,,"0.00",,,"72","39","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-10",,,"0.00",,,,,"55"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-11",,,"0.00",,,"101","55","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-12",,,"0.00",,,"102","57","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-13",,,"0.00",,,"99","56","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-14",,,"0.00",,,"97","55","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-17",,,"0.00",,,,,"59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-18",,,"0.00",,,"95","55","59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-19",,,"0.00",,,"97","52","57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-20",,,"0.00",,,"91","48","64"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-21",,,"0.00",,,"80","45","52"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-24",,,"0.00",,,,,"57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-25",,,"0.00",,,"87","50","53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-26",,,"0.00",,,"81","46","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-27",,,"0.02",,,"71","42","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-06-28",,,"0.00",,,"74","44","49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-01",,,"0.00",,,,,"57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-02",,,"0.00",,,"87","49","54"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-03",,,"0.00",,,"85","50","55"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-05",,,"0.00",,,,,"57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-08",,,"0.00",,,,,"59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-09",,,"0.00",,,"95","51","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-10",,,"0.00",,,"82","54","57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-11",,,"0.00",,,"90","51","60"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-12",,,"0.00",,,"92","56","64"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-15",,,"0.00",,,,,"58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-16",,,"0.00",,,"89","57","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-17",,,"0.00",,,"91","57","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-18",,,"0.00",,,"95","57","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-19",,,"0.00",,,"93","56","59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-22",,,"0.00",,,,,"61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-23",,,"0.00",,,"95","56","60"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-24",,,"0.00",,,"94","50","54"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-25",,,"0.00",,,"99","54","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-26",,,"0.00",,,"100","59","63"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-29",,,"0.00",,,,,"61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-30",,,"0.00",,,"95","54","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-07-31",,,"0.00",,,"95","57","59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-01",,,"0.00",,,"96","55","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-02",,,"0.00",,,"95","55","62"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-05",,,"0.00",,,,,"69"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-06",,,"0.00",,,"101","60","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-07",,,"0.00",,,"101","59","63"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-08",,,"0.00",,,"97","56","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-09",,,"0.00",,,"89","58","60"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-12",,,"0.00",,,,,"55"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-14",,,"0.00",,,"97","55","62"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-15",,,"0.00",,,"100","58","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-16",,,"0.00",,,"99","55","59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-19",,,"0.00",,,,,"58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-20",,,"0.00",,,"96","56","60"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-21",,,"0.00",,,"93","59","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-22",,,"0.69",,,"81","61","62"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-23",,,"0.00",,,"98","54","57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-26",,,"0.00",,,,,"59"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-27",,,"0.00",,,"104","58","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-28",,,"0.00",,,"107","60","64"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-29",,,"0.00",,,"91","59","61"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-08-30",,,"0.00",,,"95","56","58"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-02",,,"0.00",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-03",,,"0.00",,,,,"56"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-04",,,"0.00",,,"96","54","57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-05",,,"0.02",,,"101","57","64"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-06",,,"0.00",,,"99","53","55"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-09",,,"0.00",,,,,"57"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-10",,,"0.00",,,"78","50","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-11",,,"0.00",,,"77","47","49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-12",,,"0.00",,,"86","49","50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-13",,,"0.00",,,"95","50","53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-16",,,"0.70",,,,,"54"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-17",,,"0.25",,,"60","50","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-18",,,"0.50","0.0","0.0","65","50","55"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-19",,,"0.17",,,"60","51","51"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-20",,,"0.02",,,"73","47","49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-23",,,"0.00",,,,,"48"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-24",,,"0.00",,,"84","48","49"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-25",,,"0.00",,,"91","49","53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-27",,,"0.00",,,"93","52","53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-09-30",,,"0.50",,,,,"44"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-01",,,"0.00","0.0","0.0","62","39","40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-02",,,"0.00","0.0","0.0","70","40","40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-03",,,"0.00","0.0","0.0","67","40","50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-04",,,"0.00","0.0","0.0","66","41","42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-05",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-06",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-07","    3","0.00",,"0.0","0.0",,,"38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-08",,,"0.00","0.0","0.0","80","38","41"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-09",,,"0.00","0.0","0.0","79","35","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-10",,,"0.00","0.0","0.0","68","35","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-11",,,"0.00","0.0","0.0","74","31","32"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-12",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-13",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-14",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-15","    4","0.00",,"0.0","0.0",,,"39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-16",,,"0.00","0.0","0.0","76","37","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-17",,,"0.49","0.0","0.0","57","37","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-18",,,"0.07","0.0","0.0","60","45","50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-19",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-20",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-21","    3","0.47",,"0.0","0.0",,,"46"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-22",,,"0.00","0.0","0.0","74","45","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-23",,,"0.00","0.0","0.0","78","42","42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-24",,,"0.00","0.0","0.0","77","38","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-25",,,"0.00","0.0","0.0","83","38","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-26",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-27",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-28","    3","0.00",,"0.0","0.0",,,"27"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-29",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-30","    2","0.00",,"0.0","0.0","64","30","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-10-31",,,"0.00","0.0","0.0","67","26","26"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-01",,,"0.00",,,"67","26","28"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-04",,,"0.00",,,"74","28","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-05",,,"0.00",,,"76","34","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-06",,,"0.00",,,"74","33","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-07",,,"0.00",,,"74","33","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-08",,,"0.00",,,"71","34","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-12",,,"0.00",,,,,"43"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-13",,,"0.00",,,"69","37","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-14",,,"0.00",,,"68","39","41"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-15",,,"0.00",,,"63","41","46"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-18",,,"0.00",,,,,"41"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-19",,,"0.00",,,"63","41","46"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-20",,,"0.00",,,"60","34","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-21",,,"0.00",,,"62","33","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-22",,,"0.00",,,"63","28","29"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-25",,,"0.00",,,,,"31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-26",,,"0.00",,,"56","29","31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-27",,,"0.50","3.0","5.0","44","31","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-11-29","    2","0.10",,,,,,"31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-01",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-02","    3","0.42",,"0.0","0.0",,,"34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-03",,,"0.00","0.0","0.0","44","33","36"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-04",,,"0.00","0.0","0.0","54","36","37"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-05",,,"0.00","0.0","0.0","48","37","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-06",,,"0.00","0.0","0.0","54","37","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-07",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-08",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-09","    3","1.40",,"0.0","0.0",,,"41"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-10",,,"0.00","0.0","0.0","47","39","41"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-11",,,"0.18","0.0","0.0","46","41","42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-12",,,"0.90","0.0","0.0","45","41","44"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-13",,,"1.12","0.0","0.0","51","44","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-14",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-15",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-16","    3","1.50",,"0.0","0.0",,,"36"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-17",,,"0.00","0.0","0.0","48","34","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-18",,,"0.00","0.0","0.0","43","33","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-19",,,"0.51","0.0","0.0","43","34","40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-20",,,"0.22","0.0","0.0","57","34","54"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-21",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-22",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-23",,,,"0.0","0.0",,,"48"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-24",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-25",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-26",,,"0.00","0.0","0.0",,,"34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-27",,,"0.00","0.0","0.0","49","31","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-28",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-29",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-30","    3","0.32",,"0.0","0.0",,,"37"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2019-12-31",,,"0.00","0.0","0.0","54","37","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-01",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-02","    2","0.26",,"0.0","0.0",,,"42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-03",,,"0.00","0.0","0.0","52","42","42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-04",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-05",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-06","    3","0.41",,"0.0","0.0",,,"38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-07",,,"0.38","0.0","0.0","49","38","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-08",,,"0.42","0.0","0.0","42","38","42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-09",,,"0.01","0.0","0.0","49","38","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-10",,,"0.00","0.0","0.0","52","33","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-11",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-12",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-13","    3","1.07",,"0.0","0.0",,,"36"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-14",,,"1.05","0.0","0.0","42","32","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-15",,,"0.45","0.0","0.0","42","32","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-16",,,"0.20","7.0","7.0","38","31","31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-17",,,"0.32","2.0","9.0","35","31","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-18",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-19",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-20",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-21","    4","1.80",,"0.0","0.0",,,"38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-22",,,"0.21","0.0","0.0","46","36","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-23",,,"0.18","0.0","0.0","44","39","40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-24",,,"1.10","0.0","0.0","44","39","40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-25",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-26",,,,"0.0","0.0",,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-27","    3","2.01",,"0.0","0.0",,,"40"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-28",,,"0.65","0.0","0.0","53","40","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-29",,,"0.10","0.0","0.0","54","42","43"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-30",,,"0.11","0.0","0.0","50","43","45"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-01-31",,,"0.00","0.0","0.0","57","44","46"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-03",,,"0.00",,,,,"31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-04",,,"0.00",,,"49","25","26"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-05",,,"0.00",,,"52","26","36"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-06",,,"0.00",,,"57","36","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-07",,,"0.00",,,"67","33","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-10",,,"0.00",,,,,"67"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-11",,,"0.00",,,"69","26","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-12",,,"0.00",,,"71","28","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-13",,,"0.00",,,"65","29","31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-14",,,"0.00",,,"64","29","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-18",,,"0.00",,,"62","26","26"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-19",,,"0.00",,,"64","24","26"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-20",,,"0.00",,,"64","26","26"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-21",,,"0.00",,,"61","26","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-24",,,"0.00",,,,,"30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-25",,,"0.00",,,"66","29","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-26",,,"0.00",,,"69","29","30"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-27",,,"0.00",,,"73","29","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-02-28",,,"0.00",,,"76","31","31"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-02",,,"0.00",,,,,"33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-03",,,"0.00",,,"67","31","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-04",,,"0.00",,,"75","33","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-05",,,"0.00",,,"77","33","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-06",,,"0.00",,,"75","35","39"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-09","    2","0.10",,,,,,"42"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-10",,,"0.00",,,"64","34","35"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-11",,,"0.00",,,"74","34","34"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-13",,,"0.00",,,"75","32","32"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-17",,,"0.00",,,"54","33","38"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-03-19",,,"0.00",,,"60","31","33"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-05-02","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-05-03","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-05-04","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-05-05","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-09-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-10-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2020-12-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-02-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-03-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-04-26","    4","3.15",,,,,,"53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-05-19",,,"0.01",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-05-20",,,"0.01",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-06-01","    2",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-07-27",,,"0.14",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-08-24",,,"0.00",,,,,"89"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-05",,,"0.00","0.0","0.0","90","48","52"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-10",,,"0.43",,,,,"67"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-18",,,"0.98",,,"68","52","62"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-19",,,"0.36",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-27",,,"0.05",,,,,"62"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-09-28",,,"0.32",,,"67","48","48"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-10-06",,,"0.05",,,,,"50"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-10-21","    3","1.43",,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-10-24","    3","2.65",,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-10-25",,,"1.10",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-10-26",,,"0.20",,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-11-02","    4","1.60",,,,,,"53"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-12-07","   31","3.60",,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2021-12-13","    3","3.40",,"1.0",,,,
