DATE,discharge,gage_ht,PRCP,TMAX,TMIN,TOBS,year,month,day
2019-05-26,436.8125,4.7221874999999995,,,,,2019,05,26
2019-05-27,395.1979166666667,4.608333333333333,,,,,2019,05,27
2019-05-28,376.0729166666667,4.553541666666667,0.37,,,53.0,2019,05,28
2019-05-29,359.8333333333333,4.506458333333334,0.0,85.0,48.0,53.0,2019,05,29
2019-05-30,339.6458333333333,4.4461458333333335,0.0,86.0,48.0,54.0,2019,05,30
2019-05-31,321.6145833333333,4.390312499999999,0.0,88.0,51.0,56.0,2019,05,31
2019-06-01,313.9166666666667,4.3663541666666665,,,,,2019,06,01
2019-06-02,302.4583333333333,4.3296874999999995,,,,,2019,06,02
2019-06-03,285.8958333333333,4.2752083333333335,0.0,,,58.0,2019,06,03
2019-06-04,268.2604166666667,4.2159375,0.0,93.0,52.0,58.0,2019,06,04
2019-06-05,255.11458333333334,4.1691666666666665,0.0,94.0,52.0,57.0,2019,06,05
2019-06-06,247.01041666666666,4.140520833333333,0.0,90.0,56.0,58.0,2019,06,06
2019-06-07,235.79166666666666,4.0996875,0.0,72.0,39.0,45.0,2019,06,07
2019-06-08,225.20833333333334,4.060833333333334,,,,,2019,06,08
2019-06-09,216.54166666666666,4.026041666666667,,,,,2019,06,09
2019-06-10,209.61458333333334,3.9996875000000003,0.0,,,55.0,2019,06,10
2019-06-11,204.17708333333334,3.9778125,0.0,101.0,55.0,61.0,2019,06,11
2019-06-12,198.54166666666666,3.9553125000000002,0.0,102.0,57.0,61.0,2019,06,12
2019-06-13,191.84375,3.927604166666667,0.0,99.0,56.0,61.0,2019,06,13
2019-06-14,184.96875,3.8997916666666668,0.0,97.0,55.0,61.0,2019,06,14
2019-06-15,178.34375,3.8710416666666667,,,,,2019,06,15
2019-06-16,172.15625,3.844791666666667,,,,,2019,06,16
2019-06-17,167.375,3.8229166666666665,0.0,,,59.0,2019,06,17
2019-06-18,162.3125,3.8004166666666666,0.0,95.0,55.0,59.0,2019,06,18
2019-06-19,156.85416666666666,3.7760416666666665,0.0,97.0,52.0,57.0,2019,06,19
2019-06-20,153.41666666666666,3.7596875,0.0,91.0,48.0,64.0,2019,06,20
2019-06-21,150.82291666666666,3.7477083333333336,0.0,80.0,45.0,52.0,2019,06,21
2019-06-22,147.02083333333334,3.7301041666666666,,,,,2019,06,22
2019-06-23,143.39583333333334,3.711979166666667,,,,,2019,06,23
2019-06-24,140.85416666666666,3.6992708333333333,0.0,,,57.0,2019,06,24
2019-06-25,138.16666666666666,3.6858333333333335,0.0,87.0,50.0,53.0,2019,06,25
2019-06-26,137.875,3.6843749999999997,0.0,81.0,46.0,51.0,2019,06,26
2019-06-27,138.0,3.685,0.02,71.0,42.0,51.0,2019,06,27
2019-06-28,134.71875,3.6692708333333335,0.0,74.0,44.0,49.0,2019,06,28
2019-06-29,130.02083333333334,3.648645833333333,,,,,2019,06,29
2019-06-30,126.32291666666667,3.6300000000000003,,,,,2019,06,30
2019-07-01,123.33333333333333,3.614479166666667,0.0,,,57.0,2019,07,01
2019-07-02,121.30208333333333,3.6040625,0.0,87.0,49.0,54.0,2019,07,02
2019-07-03,119.01041666666667,3.592708333333333,0.0,85.0,50.0,55.0,2019,07,03
2019-07-04,115.86458333333333,3.5759375,,,,,2019,07,04
2019-07-05,112.92708333333333,3.559791666666667,0.0,,,57.0,2019,07,05
2019-07-06,109.94791666666667,3.5434375,,,,,2019,07,06
2019-07-07,107.66666666666667,3.531458333333333,,,,,2019,07,07
2019-07-08,105.875,3.5186458333333337,0.0,,,59.0,2019,07,08
2019-07-09,106.0,3.5134375,0.0,95.0,51.0,58.0,2019,07,09
2019-07-10,103.85000000000001,3.5014583333333333,0.0,82.0,54.0,57.0,2019,07,10
2019-07-11,101.253125,3.487604166666667,0.0,90.0,51.0,60.0,2019,07,11
2019-07-12,99.49583333333334,3.4775000000000005,0.0,92.0,56.0,64.0,2019,07,12
2019-07-13,97.06979166666667,3.4627083333333335,,,,,2019,07,13
2019-07-14,95.05104166666666,3.4516666666666667,,,,,2019,07,14
2019-07-15,93.19791666666667,3.441041666666667,0.0,,,58.0,2019,07,15
2019-07-16,92.078125,3.4345833333333338,0.0,89.0,57.0,61.0,2019,07,16
2019-07-17,90.41041666666666,3.424791666666667,0.0,91.0,57.0,61.0,2019,07,17
2019-07-18,88.52187500000001,3.4135416666666667,0.0,95.0,57.0,61.0,2019,07,18
2019-07-19,86.4875,3.401145833333333,0.0,93.0,56.0,59.0,2019,07,19
2019-07-20,84.61145833333333,3.389791666666667,,,,,2019,07,20
2019-07-21,83.15625,3.3808333333333334,,,,,2019,07,21
2019-07-22,81.09479166666667,3.3679166666666664,0.0,,,61.0,2019,07,22
2019-07-23,79.8125,3.3598958333333333,0.0,95.0,56.0,60.0,2019,07,23
2019-07-24,78.11770833333334,3.349270833333333,0.0,94.0,50.0,54.0,2019,07,24
2019-07-25,76.99791666666667,3.342083333333333,0.0,99.0,54.0,61.0,2019,07,25
2019-07-26,75.3875,3.3316666666666666,0.0,100.0,59.0,63.0,2019,07,26
2019-07-27,74.190625,3.3240625,,,,,2019,07,27
2019-07-28,73.33645833333334,3.3184375,,,,,2019,07,28
2019-07-29,72.7,3.3146875,0.0,,,61.0,2019,07,29
2019-07-30,71.82083333333334,3.3088541666666664,0.0,95.0,54.0,58.0,2019,07,30
2019-07-31,70.690625,3.301458333333333,0.0,95.0,57.0,59.0,2019,07,31
2019-08-01,69.69479166666666,3.294791666666667,0.0,96.0,55.0,58.0,2019,08,01
2019-08-02,68.9375,3.28125,0.0,95.0,55.0,62.0,2019,08,02
2019-08-03,68.309375,3.2758333333333334,,,,,2019,08,03
2019-08-04,67.09479166666667,3.2676041666666666,,,,,2019,08,04
2019-08-05,65.31145833333333,3.255104166666667,0.0,,,69.0,2019,08,05
2019-08-06,64.20520833333333,3.247291666666667,0.0,101.0,60.0,61.0,2019,08,06
2019-08-07,63.39895833333333,3.2418750000000003,0.0,101.0,59.0,63.0,2019,08,07
2019-08-08,62.82708333333333,3.2380208333333336,0.0,97.0,56.0,58.0,2019,08,08
2019-08-09,63.69583333333333,3.2449999999999997,0.0,89.0,58.0,60.0,2019,08,09
2019-08-10,78.47916666666667,3.3476041666666667,,,,,2019,08,10
2019-08-11,83.28958333333334,3.3784375,,,,,2019,08,11
2019-08-12,70.68645833333333,3.2964583333333333,0.0,,,55.0,2019,08,12
2019-08-13,66.62708333333333,3.2679166666666664,,,,,2019,08,13
2019-08-14,63.833333333333336,3.2478125,0.0,97.0,55.0,62.0,2019,08,14
2019-08-15,61.34270833333333,3.229270833333333,0.0,100.0,58.0,61.0,2019,08,15
2019-08-16,59.65,3.2164583333333336,0.0,99.0,55.0,59.0,2019,08,16
2019-08-17,58.520833333333336,3.207708333333333,,,,,2019,08,17
2019-08-18,58.478125,3.2073958333333334,,,,,2019,08,18
2019-08-19,58.034375000000004,3.203958333333333,0.0,,,58.0,2019,08,19
2019-08-20,57.29895833333333,3.198229166666667,0.0,96.0,56.0,60.0,2019,08,20
2019-08-21,57.96041666666667,3.2034375,0.0,93.0,59.0,61.0,2019,08,21
2019-08-22,61.625,3.2314583333333338,0.69,81.0,61.0,62.0,2019,08,22
2019-08-23,57.94166666666666,3.2032291666666666,0.0,98.0,54.0,57.0,2019,08,23
2019-08-24,55.43125,3.1834375,,,,,2019,08,24
2019-08-25,53.684374999999996,3.1694791666666666,,,,,2019,08,25
2019-08-26,52.996874999999996,3.163854166666667,0.0,,,59.0,2019,08,26
2019-08-27,52.13958333333333,3.1567708333333333,0.0,104.0,58.0,61.0,2019,08,27
2019-08-28,52.071875,3.1563541666666666,0.0,107.0,60.0,64.0,2019,08,28
2019-08-29,52.40416666666667,3.158958333333333,0.0,91.0,59.0,61.0,2019,08,29
2019-08-30,51.52708333333334,3.151875,0.0,95.0,56.0,58.0,2019,08,30
2019-08-31,50.887499999999996,3.1465625,,,,,2019,08,31
2019-09-01,50.0875,3.1398958333333336,,,,,2019,09,01
2019-09-02,49.713541666666664,3.1366666666666667,0.0,,,,2019,09,02
2019-09-03,49.18333333333334,3.1321875,0.0,,,56.0,2019,09,03
2019-09-04,48.92604166666666,3.1300000000000003,0.0,96.0,54.0,57.0,2019,09,04
2019-09-05,49.040625,3.1309375,0.02,101.0,57.0,64.0,2019,09,05
2019-09-06,47.959375,3.1218749999999997,0.0,99.0,53.0,55.0,2019,09,06
2019-09-07,47.75416666666666,3.120104166666667,,,,,2019,09,07
2019-09-08,48.096875000000004,3.1230208333333334,,,,,2019,09,08
2019-09-09,49.796875,3.137395833333333,0.0,,,57.0,2019,09,09
2019-09-10,50.737500000000004,3.1453124999999997,0.0,78.0,50.0,51.0,2019,09,10
2019-09-11,50.9375,3.1469791666666667,0.0,77.0,47.0,49.0,2019,09,11
2019-09-12,49.505208333333336,3.134895833333333,0.0,86.0,49.0,50.0,2019,09,12
2019-09-13,47.76458333333333,3.1202083333333337,0.0,95.0,50.0,53.0,2019,09,13
2019-09-14,46.80833333333334,3.1119791666666665,,,,,2019,09,14
2019-09-15,48.21041666666667,3.1238541666666664,,,,,2019,09,15
2019-09-16,62.12291666666667,3.235416666666667,0.7,,,54.0,2019,09,16
2019-09-17,62.9375,3.2410416666666664,0.25,60.0,50.0,51.0,2019,09,17
2019-09-18,98.90625,3.4765625,0.5,65.0,50.0,55.0,2019,09,18
2019-09-19,96.44895833333334,3.459375,0.17,60.0,51.0,51.0,2019,09,19
2019-09-20,70.89166666666667,3.2984375,0.02,73.0,47.0,49.0,2019,09,20
2019-09-21,63.10729166666666,3.2426041666666667,,,,,2019,09,21
2019-09-22,60.831250000000004,3.2256250000000004,,,,,2019,09,22
2019-09-23,60.65520833333333,3.2242708333333336,0.0,,,48.0,2019,09,23
2019-09-24,57.38229166666667,3.1989583333333336,0.0,84.0,48.0,49.0,2019,09,24
2019-09-25,55.365625,3.183125,0.0,91.0,49.0,53.0,2019,09,25
2019-09-26,53.70416666666667,3.1696875,,,,,2019,09,26
2019-09-27,52.871874999999996,3.163020833333333,0.0,93.0,52.0,53.0,2019,09,27
2019-09-28,54.03229166666667,3.1723958333333333,,,,,2019,09,28
2019-09-29,64.10520833333334,3.2486458333333332,,,,,2019,09,29
2019-09-30,69.10208333333334,3.285833333333333,0.5,,,44.0,2019,09,30
2019-10-01,63.520833333333336,3.2457291666666666,0.0,62.0,39.0,40.0,2019,10,01
2019-10-02,62.916666666666664,3.2414583333333336,0.0,70.0,40.0,40.0,2019,10,02
2019-10-03,61.95416666666667,3.2353125000000005,0.0,67.0,40.0,50.0,2019,10,03
2019-10-04,59.93958333333333,3.2213541666666665,0.0,66.0,41.0,42.0,2019,10,04
2019-10-05,58.84375,3.2139583333333337,,,,,2019,10,05
2019-10-06,57.35833333333333,3.2008333333333336,,,,,2019,10,06
2019-10-07,56.203125,3.1858333333333335,,,,38.0,2019,10,07
2019-10-08,54.848958333333336,3.1761458333333334,0.0,80.0,38.0,41.0,2019,10,08
2019-10-09,53.62291666666667,3.1673958333333334,0.0,79.0,35.0,35.0,2019,10,09
2019-10-10,53.47083333333333,3.1673958333333334,0.0,68.0,35.0,39.0,2019,10,10
2019-10-11,52.80625,3.163020833333334,0.0,74.0,31.0,32.0,2019,10,11
2019-10-12,52.643750000000004,3.163020833333334,,,,,2019,10,12
2019-10-13,52.096875000000004,3.1595833333333334,,,,,2019,10,13
2019-10-14,51.666666666666664,3.1571875000000005,,,,,2019,10,14
2019-10-15,51.38645833333334,3.15,,,,39.0,2019,10,15
2019-10-16,52.11354166666666,3.153020833333333,0.0,76.0,37.0,38.0,2019,10,16
2019-10-17,74.15520833333333,3.3177083333333335,0.49,57.0,37.0,45.0,2019,10,17
2019-10-18,74.22604166666666,3.3203125,0.07,60.0,45.0,50.0,2019,10,18
2019-10-19,120.64999999999999,3.5840625,,,,,2019,10,19
2019-10-20,101.70520833333335,3.493229166666667,,,,,2019,10,20
2019-10-21,82.51666666666667,3.3785416666666666,,,,46.0,2019,10,21
2019-10-22,73.5625,3.3204166666666666,0.0,74.0,45.0,45.0,2019,10,22
2019-10-23,68.628125,3.2870833333333334,0.0,78.0,42.0,42.0,2019,10,23
2019-10-24,64.22916666666667,3.2471875000000003,0.0,77.0,38.0,39.0,2019,10,24
2019-10-25,61.71770833333333,3.2289583333333334,0.0,83.0,38.0,38.0,2019,10,25
2019-10-26,59.796875,3.2156249999999997,,,,,2019,10,26
2019-10-27,58.213541666666664,3.2044791666666668,,,,,2019,10,27
2019-10-28,57.75729166666667,3.2021875000000004,,,,27.0,2019,10,28
2019-10-29,57.18958333333333,3.198854166666667,,,,,2019,10,29
2019-10-30,55.96145833333333,3.1903124999999997,,64.0,30.0,30.0,2019,10,30
2019-10-31,55.75,3.1898958333333334,0.0,67.0,26.0,26.0,2019,10,31
2019-11-01,54.911458333333336,3.1816666666666666,0.0,67.0,26.0,28.0,2019,11,01
2019-11-02,54.208333333333336,3.169791666666667,,,,,2019,11,02
2019-11-03,53.047,3.1616000000000004,,,,,2019,11,03
2019-11-04,52.706250000000004,3.16,0.0,74.0,28.0,34.0,2019,11,04
2019-11-05,52.050000000000004,3.1558333333333333,0.0,76.0,34.0,35.0,2019,11,05
2019-11-06,51.213541666666664,3.15,0.0,74.0,33.0,35.0,2019,11,06
2019-11-07,50.815625000000004,3.1479166666666667,0.0,74.0,33.0,34.0,2019,11,07
2019-11-08,49.815625000000004,3.140625,0.0,71.0,34.0,35.0,2019,11,08
2019-11-09,49.6,3.14,,,,,2019,11,09
2019-11-10,49.34166666666667,3.132604166666667,,,,,2019,11,10
2019-11-11,48.73854166666666,3.1248958333333334,,,,,2019,11,11
2019-11-12,48.14479166666666,3.1210416666666667,0.0,,,43.0,2019,11,12
2019-11-13,47.88854166666667,3.120104166666667,0.0,69.0,37.0,39.0,2019,11,13
2019-11-14,47.85520833333333,3.120729166666667,0.0,68.0,39.0,41.0,2019,11,14
2019-11-15,47.93854166666667,3.1199999999999997,0.0,63.0,41.0,46.0,2019,11,15
2019-11-16,49.268750000000004,3.130729166666667,,,,,2019,11,16
2019-11-17,49.018750000000004,3.134479166666667,,,,,2019,11,17
2019-11-18,48.7875,3.130104166666667,0.0,,,41.0,2019,11,18
2019-11-19,50.143750000000004,3.1391666666666667,0.0,63.0,41.0,46.0,2019,11,19
2019-11-20,53.90520833333333,3.1677083333333336,0.0,60.0,34.0,35.0,2019,11,20
2019-11-21,50.96770833333333,3.1510416666666665,0.0,62.0,33.0,34.0,2019,11,21
2019-11-22,50.03541666666666,3.1411458333333333,0.0,63.0,28.0,29.0,2019,11,22
2019-11-23,50.19375,3.1401041666666667,,,,,2019,11,23
2019-11-24,50.30104166666666,3.1386458333333334,,,,,2019,11,24
2019-11-25,50.237500000000004,3.143333333333333,0.0,,,31.0,2019,11,25
2019-11-26,58.77708333333334,3.2085416666666666,0.0,56.0,29.0,31.0,2019,11,26
2019-11-27,72.33333333333333,3.308125,0.5,44.0,31.0,33.0,2019,11,27
2019-11-28,62.38645833333334,3.234375,,,,,2019,11,28
2019-11-29,58.03541666666666,3.2045833333333333,,,,31.0,2019,11,29
2019-11-30,57.354166666666664,3.20125,,,,,2019,11,30
2019-12-01,72.55416666666666,3.310208333333333,,,,,2019,12,01
2019-12-02,73.47812499999999,3.314375,,,,34.0,2019,12,02
2019-12-03,76.95208333333333,3.3388541666666662,0.0,44.0,33.0,36.0,2019,12,03
2019-12-04,79.64687500000001,3.361041666666667,0.0,54.0,36.0,37.0,2019,12,04
2019-12-05,81.92916666666666,3.3735416666666667,0.0,48.0,37.0,38.0,2019,12,05
2019-12-06,101.88333333333333,3.4847916666666667,0.0,54.0,37.0,38.0,2019,12,06
2019-12-07,435.1354166666667,4.688125,,,,,2019,12,07
2019-12-08,468.375,4.794270833333333,,,,,2019,12,08
2019-12-09,265.4270833333333,4.203541666666667,,,,41.0,2019,12,09
2019-12-10,196.6875,3.946145833333333,0.0,47.0,39.0,41.0,2019,12,10
2019-12-11,190.29166666666666,3.9139583333333334,0.18,46.0,41.0,42.0,2019,12,11
2019-12-12,649.6354166666666,5.170729166666667,0.9,45.0,41.0,44.0,2019,12,12
2019-12-13,1035.8541666666667,5.935208333333333,1.12,51.0,44.0,45.0,2019,12,13
2019-12-14,769.3854166666666,5.498229166666667,,,,,2019,12,14
2019-12-15,408.6979166666667,4.726666666666667,,,,,2019,12,15
2019-12-16,299.5625,4.3846875,,,,36.0,2019,12,16
2019-12-17,246.67708333333334,4.191354166666667,0.0,48.0,34.0,35.0,2019,12,17
2019-12-18,216.04166666666666,4.065520833333333,0.0,43.0,33.0,34.0,2019,12,18
2019-12-19,302.7395833333333,4.366770833333333,0.51,43.0,34.0,40.0,2019,12,19
2019-12-20,551.3854166666666,5.088020833333333,0.22,57.0,34.0,54.0,2019,12,20
2019-12-21,430.25,4.7951041666666665,,,,,2019,12,21
2019-12-22,404.8854166666667,4.720625,,,,,2019,12,22
2019-12-23,333.9375,4.496145833333333,,,,48.0,2019,12,23
2019-12-24,282.34375,4.322395833333333,,,,,2019,12,24
2019-12-25,249.65625,4.2046874999999995,,,,,2019,12,25
2019-12-26,220.54166666666666,4.087916666666667,0.0,,,34.0,2019,12,26
2019-12-27,199.92708333333334,3.9998958333333334,0.0,49.0,31.0,33.0,2019,12,27
2019-12-28,185.60416666666666,3.9358333333333335,,,,,2019,12,28
2019-12-29,190.125,3.954375,,,,,2019,12,29
2019-12-30,184.70833333333334,3.9297916666666666,,,,37.0,2019,12,30
2019-12-31,173.10416666666666,3.8755208333333333,0.0,54.0,37.0,38.0,2019,12,31
2020-01-01,278.4791666666667,4.2872916666666665,,,,,2020,01,01
2020-01-02,284.7604166666667,4.328125,,,,42.0,2020,01,02
2020-01-03,237.59375,4.150416666666667,0.0,52.0,42.0,42.0,2020,01,03
2020-01-04,246.73958333333334,4.1847916666666665,,,,,2020,01,04
2020-01-05,234.48958333333334,4.138958333333334,,,,,2020,01,05
2020-01-06,220.96875,4.0909375,,,,38.0,2020,01,06
2020-01-07,215.98958333333334,4.0690625,0.38,49.0,38.0,38.0,2020,01,07
2020-01-08,229.89583333333334,4.126041666666667,0.42,42.0,38.0,42.0,2020,01,08
2020-01-09,232.58333333333334,4.1353125,0.01,49.0,38.0,38.0,2020,01,09
2020-01-10,220.66666666666666,4.086666666666667,0.0,52.0,33.0,34.0,2020,01,10
2020-01-11,287.4791666666667,4.341770833333333,,,,,2020,01,11
2020-01-12,287.4479166666667,4.340833333333333,,,,,2020,01,12
2020-01-13,300.4375,4.3862499999999995,,,,36.0,2020,01,13
2020-01-14,315.5520833333333,4.437812500000001,1.05,42.0,32.0,33.0,2020,01,14
2020-01-15,280.5,4.3133333333333335,0.45,42.0,32.0,34.0,2020,01,15
2020-01-16,275.6458333333333,4.2940625,0.2,38.0,31.0,31.0,2020,01,16
2020-01-17,241.30208333333334,4.164166666666667,0.32,35.0,31.0,34.0,2020,01,17
2020-01-18,229.26041666666666,4.123958333333333,,,,,2020,01,18
2020-01-19,233.01041666666666,4.139166666666667,,,,,2020,01,19
2020-01-20,234.86458333333334,4.146979166666667,,,,,2020,01,20
2020-01-21,300.1458333333333,4.3834375,,,,38.0,2020,01,21
2020-01-22,335.84375,4.509479166666667,0.21,46.0,36.0,39.0,2020,01,22
2020-01-23,382.1145833333333,4.653125,0.18,44.0,39.0,40.0,2020,01,23
2020-01-24,1010.9270833333334,5.9148958333333335,1.1,44.0,39.0,40.0,2020,01,24
2020-01-25,1393.8020833333333,6.481458333333333,,,,,2020,01,25
2020-01-26,2462.3958333333335,7.743958333333333,,,,,2020,01,26
2020-01-27,1320.3125,6.405104166666667,,,,40.0,2020,01,27
2020-01-28,1438.0208333333333,6.576875,0.65,53.0,40.0,45.0,2020,01,28
2020-01-29,1133.0416666666667,6.114791666666666,0.1,54.0,42.0,43.0,2020,01,29
2020-01-30,921.59375,5.783854166666667,0.11,50.0,43.0,45.0,2020,01,30
2020-01-31,832.4895833333334,5.636458333333334,0.0,57.0,44.0,46.0,2020,01,31
2020-02-01,792.3958333333334,5.564374999999999,,,,,2020,02,01
2020-02-02,727.4270833333334,5.445,,,,,2020,02,02
2020-02-03,610.1979166666666,5.214791666666667,0.0,,,31.0,2020,02,03
2020-02-04,514.46875,5.009270833333333,0.0,49.0,25.0,26.0,2020,02,04
2020-02-05,452.85263157894735,4.862421052631579,0.0,52.0,26.0,36.0,2020,02,05
2020-02-06,422.4895833333333,4.778125,0.0,57.0,36.0,39.0,2020,02,06
2020-02-07,411.6145833333333,4.748333333333333,0.0,67.0,33.0,33.0,2020,02,07
2020-02-08,394.2395833333333,4.6926041666666665,,,,,2020,02,08
2020-02-09,369.03125,4.611354166666667,,,,,2020,02,09
2020-02-10,346.5625,4.541145833333333,0.0,,,67.0,2020,02,10
2020-02-11,331.34375,4.4930208333333335,0.0,69.0,26.0,30.0,2020,02,11
2020-02-12,324.9375,4.4731250000000005,0.0,71.0,28.0,30.0,2020,02,12
2020-02-13,316.9375,4.446666666666666,0.0,65.0,29.0,31.0,2020,02,13
2020-02-14,308.34375,4.4174999999999995,0.0,64.0,29.0,30.0,2020,02,14
2020-02-15,296.0416666666667,4.3687499999999995,,,,,2020,02,15
2020-02-16,316.5208333333333,4.4402083333333335,,,,,2020,02,16
2020-02-17,321.1875,4.457291666666667,,,,,2020,02,17
2020-02-18,299.3125,4.384375,0.0,62.0,26.0,26.0,2020,02,18
2020-02-19,282.1145833333333,4.325208333333333,0.0,64.0,24.0,26.0,2020,02,19
2020-02-20,268.6354166666667,4.274895833333333,0.0,64.0,26.0,26.0,2020,02,20
2020-02-21,257.1770833333333,4.226145833333333,0.0,61.0,26.0,33.0,2020,02,21
2020-02-22,252.9375,4.2115625,,,,,2020,02,22
2020-02-23,253.03125,4.2134375,,,,,2020,02,23
2020-02-24,251.42708333333334,4.209270833333333,0.0,,,30.0,2020,02,24
2020-02-25,245.61458333333334,4.188645833333333,0.0,66.0,29.0,30.0,2020,02,25
2020-02-26,248.94791666666666,4.201770833333334,0.0,69.0,29.0,30.0,2020,02,26
2020-02-27,254.26041666666666,4.2146875,0.0,73.0,29.0,33.0,2020,02,27
2020-02-28,260.2604166666667,4.238645833333334,0.0,76.0,31.0,31.0,2020,02,28
2020-02-29,262.6979166666667,4.250104166666667,,,,,2020,02,29
2020-03-01,249.11458333333334,4.199583333333334,,,,,2020,03,01
2020-03-02,235.29166666666666,4.1476041666666665,0.0,,,33.0,2020,03,02
2020-03-03,229.8125,4.126666666666666,0.0,67.0,31.0,34.0,2020,03,03
2020-03-04,231.16666666666666,4.123645833333334,0.0,75.0,33.0,35.0,2020,03,04
2020-03-05,232.96875,4.132604166666666,0.0,77.0,33.0,35.0,2020,03,05
2020-03-06,235.75,4.145625,0.0,75.0,35.0,39.0,2020,03,06
2020-03-07,239.08333333333334,4.160208333333333,,,,,2020,03,07
2020-03-08,224.55434782608697,4.103478260869565,,,,,2020,03,08
2020-03-09,214.59375,4.0634375,,,,42.0,2020,03,09
2020-03-10,206.01041666666666,4.0207291666666665,0.0,64.0,34.0,35.0,2020,03,10
2020-03-11,202.26041666666666,4.003854166666667,0.0,74.0,34.0,34.0,2020,03,11
2020-03-12,204.59375,4.015833333333333,,,,,2020,03,12
2020-03-13,203.13541666666666,4.011770833333333,0.0,75.0,32.0,32.0,2020,03,13
2020-03-14,215.39583333333334,4.0653125,,,,,2020,03,14
2020-03-15,201.52083333333334,4.007291666666666,,,,,2020,03,15
2020-03-16,191.19791666666666,3.957291666666667,,,,,2020,03,16
2020-03-17,186.09375,3.933125,0.0,54.0,33.0,38.0,2020,03,17
2020-03-18,180.875,3.9107291666666666,,,,,2020,03,18
2020-03-19,175.54166666666666,3.8877083333333338,0.0,60.0,31.0,33.0,2020,03,19
2020-03-20,173.85416666666666,3.8792708333333334,,,,,2020,03,20
2020-03-21,174.39583333333334,3.881979166666667,,,,,2020,03,21
2020-03-22,175.25,3.88625,,,,,2020,03,22
2020-03-23,178.125,3.900625,,,,,2020,03,23
2020-03-24,177.5625,3.8978125,,,,,2020,03,24
2020-03-25,172.1875,3.8709375,,,,,2020,03,25
2020-03-26,166.38541666666666,3.8430208333333336,,,,,2020,03,26
2020-03-27,162.59375,3.8269791666666664,,,,,2020,03,27
2020-03-28,161.51041666666666,3.8221875,,,,,2020,03,28
2020-03-29,169.66666666666666,3.858333333333333,,,,,2020,03,29
2020-03-30,243.72916666666666,4.15625,,,,,2020,03,30
2020-03-31,450.96875,4.8525,,,,,2020,03,31
2020-04-01,378.7083333333333,4.6423958333333335,,,,,2020,04,01
2020-04-02,300.6354166666667,4.3878125,,,,,2020,04,02
2020-04-03,263.5729166666667,4.253333333333333,,,,,2020,04,03
2020-04-04,251.21875,4.206979166666667,,,,,2020,04,04
2020-04-05,273.8958333333333,4.2917708333333335,,,,,2020,04,05
2020-04-06,283.1458333333333,4.325937499999999,,,,,2020,04,06
2020-04-07,270.6875,4.280208333333333,,,,,2020,04,07
2020-04-08,271.3020833333333,4.2825,,,,,2020,04,08
2020-04-09,290.2395833333333,4.351354166666667,,,,,2020,04,09
2020-04-10,321.0208333333333,4.458333333333333,,,,,2020,04,10
2020-04-11,339.5729166666667,4.519895833333334,,,,,2020,04,11
2020-04-12,339.3541666666667,4.518229166666667,,,,,2020,04,12
2020-04-13,296.1145833333333,4.371875,,,,,2020,04,13
2020-04-14,271.4270833333333,4.282916666666666,,,,,2020,04,14
2020-04-15,271.1458333333333,4.281875,,,,,2020,04,15
2020-04-16,282.4583333333333,4.323125,,,,,2020,04,16
2020-04-17,268.9375,4.273645833333333,,,,,2020,04,17
2020-04-18,263.0416666666667,4.251145833333333,,,,,2020,04,18
2020-04-19,254.04166666666666,4.2175,,,,,2020,04,19
2020-04-20,247.73958333333334,4.1935416666666665,,,,,2020,04,20
2020-04-21,243.8125,4.178229166666667,,,,,2020,04,21
2020-04-22,298.8958333333333,4.363958333333334,,,,,2020,04,22
2020-04-23,369.3333333333333,4.609479166666667,,,,,2020,04,23
2020-04-24,289.5416666666667,4.348541666666667,,,,,2020,04,24
2020-04-25,277.9375,4.306666666666667,,,,,2020,04,25
2020-04-26,270.5208333333333,4.279270833333333,,,,,2020,04,26
2020-04-27,252.85416666666666,4.213125000000001,,,,,2020,04,27
2020-04-28,261.8958333333333,4.2472916666666665,,,,,2020,04,28
2020-04-29,275.9479166666667,4.3,,,,,2020,04,29
2020-04-30,260.1041666666667,4.239375,,,,,2020,04,30
2020-05-01,224.70833333333334,4.101458333333333,,,,,2020,05,01
2020-05-02,257.4270833333333,4.216562499999999,,,,,2020,05,02
2020-05-03,270.1458333333333,4.2753125,,,,,2020,05,03
2020-05-04,219.26041666666666,4.078645833333334,,,,,2020,05,04
2020-05-05,203.25,4.010625,,,,,2020,05,05
2020-05-06,199.73958333333334,3.9966666666666666,,,,,2020,05,06
2020-05-07,186.1875,3.9371875000000003,,,,,2020,05,07
2020-05-08,181.0625,3.9125,,,,,2020,05,08
2020-05-09,188.875,3.9481249999999997,,,,,2020,05,09
2020-05-10,190.63541666666666,3.955833333333333,,,,,2020,05,10
2020-05-11,183.30208333333334,3.9234375,,,,,2020,05,11
2020-05-12,211.95833333333334,4.043020833333333,,,,,2020,05,12
2020-05-13,242.28125,4.170729166666667,,,,,2020,05,13
2020-05-14,316.59375,4.44125,,,,,2020,05,14
2020-05-15,285.5729166666667,4.332916666666667,,,,,2020,05,15
2020-05-16,252.97916666666666,4.2127083333333335,,,,,2020,05,16
2020-05-17,324.8125,4.4696875,,,,,2020,05,17
2020-05-18,396.3333333333333,4.697604166666667,,,,,2020,05,18
2020-05-19,331.84375,4.4934375,,,,,2020,05,19
2020-05-20,286.21875,4.3365625,,,,,2020,05,20
