DATE,PRCP_happycamp,TMAX_happycamp,TMIN_happycamp,TOBS_happycamp,PRCP_orleans,PRCP_salmonriver,PRCP_cavejunction,discharge_IndianCreek,gage_ht_IndianCreek,discharge_IndianCreek_daily_change,discharge_SalmonRiver,gage_ht_SalmonRiver,discharge_SalmonRiver_daily_change,discharge_SuckerCreek,gage_ht_SuckerCreek,discharge_SuckerCreek_daily_change,year,month,day
2021-04-28,,,,,,0.0,,293.4895833333333,4.379479166666667,-7.71875,11792.708333333334,,-377.0833333333321,156.1263157894737,1.6358947368421053,-2.5716008771929637,2021,04,28
2021-04-29,,,,,,0.0,0.0,311.28125,4.438958333333333,17.791666666666686,12566.666666666666,,773.9583333333321,172.36458333333334,1.6908333333333332,16.23826754385965,2021,04,29
2021-04-30,,,,,,0.0,0.0,341.3541666666667,4.524479166666667,30.072916666666686,15205.208333333334,,2638.541666666668,184.34375,1.7308333333333332,11.979166666666657,2021,04,30
2021-05-01,,,,,,0.0,1.0,354.8333333333333,4.560104166666666,13.479166666666629,20188.541666666668,,4983.333333333334,197.09473684210528,1.771157894736842,12.750986842105277,2021,05,01
2021-05-02,,,,,,0.0,0.0,354.78125,4.561354166666667,-0.052083333333314386,24770.833333333332,,4582.291666666664,197.94791666666666,1.7744791666666666,0.85317982456138,2021,05,02
2021-05-03,,,,,,0.0,0.0,318.03125,4.456458333333333,-36.75,24719.791666666668,,-51.04166666666424,183.94791666666666,1.7295833333333333,-14.0,2021,05,03
2021-05-04,,,,,,0.0,0.0,307.90625,4.427395833333334,-10.125,23018.75,,-1701.0416666666679,181.22105263157894,1.7207368421052631,-2.726864035087715,2021,05,04
2021-05-05,,,,,,0.0,0.0,304.8645833333333,4.41875,-3.0416666666666856,21891.666666666668,,-1127.0833333333321,185.17708333333334,1.7333333333333334,3.9560307017544005,2021,05,05
2021-05-06,,,,,,0.0,0.0,306.3125,4.418020833333333,1.4479166666666856,22198.958333333332,,307.29166666666424,189.36458333333334,1.7471875,4.1875,2021,05,06
2021-05-07,,,,,,0.0,0.0,277.5729166666667,4.315833333333333,-28.739583333333314,25742.708333333332,,3543.75,170.32631578947368,1.6844210526315788,-19.03826754385966,2021,05,07
2021-05-08,,,,,,0.0,0.0,254.375,4.227916666666666,-23.197916666666686,27465.625,,1722.9166666666679,154.95833333333334,1.631875,-15.36798245614034,2021,05,08
2021-05-09,,,,,,0.0,0.0,246.79166666666666,4.200104166666667,-7.583333333333343,25942.708333333332,,-1522.9166666666679,149.30208333333334,1.6115625,-5.65625,2021,05,09
2021-05-10,,,,,,0.0,0.0,242.83333333333334,4.186041666666667,-3.9583333333333144,23038.541666666668,,-2904.1666666666642,146.2421052631579,1.6002105263157895,-3.059978070175447,2021,05,10
2021-05-11,,,,,,0.0,0.0,239.34375,4.172916666666667,-3.489583333333343,20757.291666666668,,-2281.25,144.83333333333334,1.5952083333333336,-1.4087719298245531,2021,05,11
2021-05-12,,,,,,0.0,0.0,241.41666666666666,4.177291666666666,2.072916666666657,19575.0,,-1182.2916666666679,149.05208333333334,1.6105208333333334,4.21875,2021,05,12
2021-05-13,,,,,,0.0,0.0,246.71875,4.196041666666667,5.302083333333343,19675.0,,100.0,153.4842105263158,1.626736842105263,4.432127192982449,2021,05,13
2021-05-14,,,,,,0.0,0.0,241.34375,4.176041666666667,-5.375,21334.375,,1659.375,152.83333333333334,1.6244791666666665,-0.6508771929824491,2021,05,14
2021-05-15,,,,,,4.1,0.0,232.84375,4.1434375,-8.5,23611.458333333332,,2277.083333333332,147.98958333333334,1.6067708333333333,-4.84375,2021,05,15
2021-05-16,,,,,,0.0,0.0,224.03125,4.1078125000000005,-8.8125,26017.708333333332,,2406.25,138.50526315789475,1.571263157894737,-9.484320175438597,2021,05,16
2021-05-17,,,,,,0.0,0.0,214.05208333333334,4.067083333333334,-9.979166666666657,29027.083333333332,,3009.375,131.96875,1.5460416666666668,-6.5365131578947455,2021,05,17
2021-05-18,,,,,,0.0,0.0,203.15625,4.015,-10.895833333333343,32368.75,,3341.666666666668,122.94791666666667,1.5103125000000002,-9.020833333333329,2021,05,18
2021-05-19,0.01,,,,,0.0,0.0,192.73958333333334,3.965104166666667,-10.416666666666657,32465.625,,96.875,114.38947368421053,1.4744210526315789,-8.558442982456143,2021,05,19
2021-05-20,0.01,,,,,0.0,0.0,187.38541666666666,3.9421874999999997,-5.354166666666686,30197.916666666668,,-2267.708333333332,110.38541666666667,1.4571874999999999,-4.0040570175438575,2021,05,20
2021-05-21,,,,,,,0.0,179.3125,3.906041666666667,-8.072916666666657,27179.166666666668,,-3018.75,104.57708333333333,1.4320833333333332,-5.808333333333337,2021,05,21
2021-05-22,,,,,,0.0,0.0,171.80208333333334,3.8713541666666664,-7.510416666666657,23994.791666666668,,-3184.375,97.61874999999999,1.4007291666666666,-6.958333333333343,2021,05,22
2021-05-23,,,,,,0.0,0.0,166.75,3.8487500000000003,-5.052083333333343,21862.5,,-2132.291666666668,92.871875,1.3784374999999998,-4.746874999999989,2021,05,23
2021-05-24,,,,,,0.0,0.0,165.60416666666666,3.8376041666666665,-1.1458333333333428,20714.583333333332,,-1147.9166666666679,89.52499999999999,1.3625,-3.3468750000000114,2021,05,24
2021-05-25,,,,,,0.0,0.0,165.125,3.8354166666666667,-0.4791666666666572,20063.541666666668,,-651.0416666666642,90.596875,1.3676041666666665,1.0718750000000057,2021,05,25
2021-05-26,,,,,,0.0,0.0,163.66666666666666,3.828333333333333,-1.4583333333333428,21163.541666666668,,1100.0,86.875,1.3497916666666667,-3.721874999999997,2021,05,26
2021-05-27,,,,,,0.0,0.0,161.0,3.815,-2.666666666666657,22390.625,,1227.0833333333321,86.53020833333333,1.3482291666666668,-0.3447916666666657,2021,05,27
2021-05-28,,,,,,0.0,0.0,158.0625,3.804895833333333,-2.9375,22083.333333333332,,-307.2916666666679,84.74895833333333,1.3395833333333333,-1.78125,2021,05,28
2021-05-29,,,,,,0.0,0.0,152.04166666666666,3.7752083333333335,-6.020833333333343,22184.375,,101.04166666666788,79.89687500000001,1.3157291666666666,-4.852083333333326,2021,05,29
2021-05-30,,,,,,0.0,0.0,150.75,3.7634375,-1.2916666666666572,22504.166666666668,,319.7916666666679,77.13437499999999,1.3018750000000001,-2.762500000000017,2021,05,30
2021-05-31,,,,,,0.0,0.0,150.42708333333334,3.7575,-0.3229166666666572,23400.0,,895.8333333333321,75.18124999999999,1.2917708333333333,-1.953125,2021,05,31
2021-06-01,,,,,,0.0,0.0,149.39583333333334,3.7559375,-1.03125,24953.125,,1553.125,73.91770833333332,1.2851041666666667,-1.2635416666666686,2021,06,01
2021-06-02,,,,,,0.0,0.0,147.125,3.7447916666666665,-2.270833333333343,27292.708333333332,,2339.583333333332,71.43854166666667,1.2719791666666667,-2.479166666666657,2021,06,02
2021-06-03,,,,,,0.0,0.0,143.875,3.7279166666666668,-3.25,30323.958333333332,,3031.25,68.93645833333333,1.2583333333333333,-2.5020833333333314,2021,06,03
2021-06-04,,,,,,0.0,0.0,138.61458333333334,3.699895833333333,-5.260416666666657,32847.916666666664,,2523.958333333332,66.54062499999999,1.2452083333333335,-2.395833333333343,2021,06,04
2021-06-05,,,,,,0.0,0.0,133.63541666666666,3.671875,-4.979166666666686,33494.791666666664,,646.875,64.92291666666667,1.2361458333333333,-1.6177083333333258,2021,06,05
2021-06-06,,,,,,0.0,0.0,128.94791666666666,3.646354166666667,-4.6875,30572.916666666668,,-2921.8749999999964,63.47604166666667,1.2279166666666665,-1.4468749999999986,2021,06,06
2021-06-07,,,,,,0.0,0.0,126.54166666666667,3.6327083333333334,-2.406249999999986,26382.291666666668,,-4190.625,62.740624999999994,1.2237500000000001,-0.7354166666666728,2021,06,07
2021-06-08,,,,,,0.0,0.0,124.78125,3.623125,-1.7604166666666714,23157.291666666668,,-3225.0,62.317708333333336,1.22125,-0.4229166666666586,2021,06,08
2021-06-09,,,,,,0.0,0.0,123.80208333333333,3.6172916666666666,-0.9791666666666714,20905.208333333332,,-2252.0833333333358,60.895833333333336,1.2129166666666666,-1.421875,2021,06,09
2021-06-10,,,,,,0.0,0.0,120.76041666666667,3.6009375,-3.041666666666657,20435.416666666668,,-469.79166666666424,59.14270833333333,1.2026041666666667,-1.7531250000000043,2021,06,10
2021-06-11,,,,,,0.0,0.8,145.14583333333334,3.7235416666666663,24.38541666666667,20161.458333333332,,-273.95833333333576,76.56979166666666,1.2905208333333333,17.42708333333333,2021,06,11
2021-06-12,,,,,,2.0,38.1,191.45833333333334,3.9525,46.3125,18938.541666666668,,-1222.9166666666642,91.99583333333334,1.3713541666666667,15.426041666666677,2021,06,12
2021-06-13,,,,,,0.0,0.0,147.44791666666666,3.745625,-44.010416666666686,17608.333333333332,,-1330.2083333333358,70.20625,1.2652083333333335,-21.78958333333334,2021,06,13
2021-06-14,,,,,,0.5,7.1,148.20833333333334,3.75,0.7604166666666856,16781.25,,-827.0833333333321,107.91875,1.4116666666666668,37.712500000000006,2021,06,14
2021-06-15,,,,,,0.0,0.0,136.9375,3.6896875000000002,-11.270833333333343,16116.666666666666,,-664.5833333333339,86.77499999999999,1.3091666666666668,-21.14375000000001,2021,06,15
2021-06-16,,,,,,0.0,0.0,127.76041666666667,3.6419791666666668,-9.177083333333329,15150.0,,-966.6666666666661,74.97708333333334,1.2505208333333333,-11.797916666666652,2021,06,16
2021-06-17,,,,,,0.0,0.0,123.38541666666667,3.616145833333333,-4.375,13970.833333333334,,-1179.166666666666,68.51666666666667,1.2160416666666667,-6.460416666666674,2021,06,17
2021-06-18,,,,,,0.0,0.0,119.96875,3.5979166666666664,-3.4166666666666714,13076.041666666666,,-894.7916666666679,64.95,1.1962499999999998,-3.566666666666663,2021,06,18
2021-06-19,,,,,,0.0,0.0,116.9375,3.580625,-3.03125,12300.0,,-776.0416666666661,61.67604166666666,1.1775,-3.27395833333334,2021,06,19
2021-06-20,,,,,,0.0,0.0,113.6875,3.5634374999999996,-3.25,11573.958333333334,,-726.0416666666661,59.065625000000004,1.1620833333333331,-2.6104166666666586,2021,06,20
2021-06-21,,,,,,0.0,0.0,110.0625,3.543958333333333,-3.625,10977.083333333334,,-596.875,56.17395833333333,1.1446874999999999,-2.891666666666673,2021,06,21
2021-06-22,,,,,,0.0,,107.20833333333333,3.5272916666666667,-2.8541666666666714,10444.791666666666,,-532.2916666666679,53.75,1.1295833333333334,-2.4239583333333314,2021,06,22
2021-06-23,,,,,,0.0,,105.28125,3.5153125,-1.9270833333333286,10050.9375,,-393.85416666666606,52.31041666666667,1.1204166666666666,-1.4395833333333314,2021,06,23
2021-06-24,,,,,,0.0,,103.65833333333335,3.5060416666666665,-1.6229166666666544,9817.604166666666,,-233.33333333333394,51.096875000000004,1.1125,-1.2135416666666643,2021,06,24
2021-06-25,,,,,,0.5,,101.47916666666667,3.4928125,-2.1791666666666742,9223.75,,-593.8541666666661,49.24687500000001,1.1003125,-1.8499999999999943,2021,06,25
2021-06-26,,,,,,0.0,,98.91979166666665,3.4723958333333336,-2.559375000000017,8682.8125,,-540.9375,47.28541666666667,1.0870833333333334,-1.96145833333334,2021,06,26
2021-06-27,,,,,,0.0,,97.27083333333333,3.4583333333333335,-1.6489583333333258,8247.083333333334,,-435.72916666666606,45.696875,1.0761458333333334,-1.5885416666666714,2021,06,27
2021-06-28,,,,,,0.0,,95.74166666666667,3.4489583333333336,-1.5291666666666544,7835.208333333333,,-411.8750000000009,43.9125,1.0636458333333334,-1.7843749999999972,2021,06,28
2021-06-29,,,,,,0.0,,94.08333333333333,3.4386458333333336,-1.6583333333333456,7428.854166666667,,-406.35416666666606,43.020833333333336,1.0572916666666667,-0.8916666666666657,2021,06,29
2021-06-30,,,,,,0.0,,92.73229166666665,3.4301041666666667,-1.3510416666666742,7061.041666666667,,-367.8125,42.251041666666666,1.0517708333333333,-0.76979166666667,2021,06,30
2021-07-01,,,,,,0.0,,91.16458333333333,3.4202083333333335,-1.5677083333333286,6878.229166666667,,-182.8125,41.465624999999996,1.0460416666666668,-0.78541666666667,2021,07,01
2021-07-02,,,,,,0.0,,90.140625,3.4136458333333333,-1.0239583333333258,6725.625,,-152.60416666666697,40.75833333333333,1.0408333333333333,-0.7072916666666629,2021,07,02
2021-07-03,,,,,,0.0,,88.69375000000001,3.4042708333333334,-1.4468749999999915,6459.791666666667,,-265.83333333333303,39.780208333333334,1.0335416666666666,-0.9781249999999986,2021,07,03
2021-07-04,,,,,,0.0,,86.61770833333333,3.3907291666666666,-2.0760416666666828,6213.958333333333,,-245.83333333333394,38.35208333333333,1.0227083333333333,-1.4281250000000014,2021,07,04
2021-07-05,,,,,,0.0,,84.8125,3.37875,-1.8052083333333258,5946.875,,-267.08333333333303,37.526041666666664,1.0163541666666667,-0.8260416666666686,2021,07,05
2021-07-06,,,,,,0.0,,83.89791666666666,3.3726041666666666,-0.91458333333334,5818.541666666667,,-128.33333333333303,36.62083333333333,1.0092708333333333,-0.9052083333333343,2021,07,06
2021-07-07,,,,,,0.0,,82.95104166666667,3.3660416666666664,-0.9468749999999915,5708.020833333333,,-110.52083333333394,36.196875,1.0060416666666667,-0.42395833333333144,2021,07,07
2021-07-08,,,,,,0.0,,82.13229166666666,3.360208333333333,-0.8187500000000085,5511.145833333333,,-196.875,35.721875000000004,1.0022916666666666,-0.4749999999999943,2021,07,08
2021-07-09,,,,,,0.0,,81.45104166666665,3.3555208333333333,-0.6812500000000057,5225.416666666667,,-285.72916666666606,35.22708333333333,0.9982291666666666,-0.4947916666666714,2021,07,09
2021-07-10,,,,,,0.0,,79.83125,3.3442708333333333,-1.6197916666666572,5030.416666666667,,-195.0,34.255208333333336,0.9904166666666666,-0.9718749999999972,2021,07,10
2021-07-11,,,,,,0.0,,78.64687500000001,3.3358333333333334,-1.1843749999999886,4884.895833333333,,-145.52083333333394,33.821875,0.9867708333333334,-0.4333333333333371,2021,07,11
2021-07-12,,,,,,0.0,,78.015625,3.331354166666667,-0.6312500000000085,4758.854166666667,,-126.04166666666606,33.35,0.9827083333333334,-0.47187499999999716,2021,07,12
2021-07-13,,,,,,0.0,,77.12395833333333,3.3249999999999997,-0.8916666666666657,4635.9375,,-122.91666666666697,32.78333333333333,0.9778125000000001,-0.56666666666667,2021,07,13
2021-07-14,,,,,,0.0,,76.34270833333333,3.3190625,-0.78125,4510.9375,,-125.0,32.66458333333333,0.9767708333333333,-0.11874999999999858,2021,07,14
2021-07-15,,,,,,0.0,,75.12916666666666,3.310208333333333,-1.2135416666666714,4401.770833333333,,-109.16666666666697,32.38125,0.9743749999999999,-0.28333333333333144,2021,07,15
2021-07-16,,,,,,0.0,,74.48958333333333,3.305520833333333,-0.6395833333333343,4282.1875,,-119.58333333333303,32.063541666666666,0.9716666666666667,-0.3177083333333357,2021,07,16
2021-07-17,,,,,,0.0,,73.95104166666667,3.301458333333333,-0.53854166666666,4168.541666666667,,-113.64583333333303,32.078125,0.9717708333333333,0.01458333333333428,2021,07,17
2021-07-18,,,,,,0.0,,72.17708333333333,3.2881249999999995,-1.77395833333334,4117.5,,-51.04166666666697,31.676041666666666,0.9682291666666667,-0.40208333333333357,2021,07,18
2021-07-19,,,,,,0.0,,70.55104166666666,3.2757291666666664,-1.6260416666666657,4020.9375,,-96.5625,31.10625,0.9631249999999999,-0.5697916666666671,2021,07,19
2021-07-20,,,,,,0.0,,70.54166666666667,3.275520833333333,-0.009374999999991473,3970.8333333333335,,-50.104166666666515,30.74270833333333,0.9597916666666667,-0.36354166666667,2021,07,20
2021-07-21,,,,,,0.0,,70.04166666666667,3.271770833333333,-0.5,4142.604166666667,,171.77083333333348,30.65833333333333,0.9590624999999999,-0.08437499999999787,2021,07,21
2021-07-22,,,,,,0.0,,69.596875,3.2684374999999997,-0.44479166666667425,4179.0625,,36.45833333333303,30.622916666666665,0.9587499999999999,-0.03541666666666643,2021,07,22
2021-07-23,,,,,,0.0,,69.08229166666666,3.2644791666666664,-0.5145833333333343,4077.3958333333335,,-101.66666666666652,29.83020833333333,0.9514583333333332,-0.7927083333333336,2021,07,23
2021-07-24,,,,,,0.0,,68.10729166666667,3.256979166666667,-0.9749999999999943,3940.1041666666665,,-137.29166666666697,29.021874999999998,0.9439583333333332,-0.8083333333333336,2021,07,24
2021-07-25,,,,,,0.0,,67.59270833333333,3.2530208333333337,-0.5145833333333343,3780.8333333333335,,-159.27083333333303,28.619791666666668,0.9402083333333334,-0.40208333333333,2021,07,25
2021-07-26,,,,,,0.0,,67.13229166666666,3.2494791666666667,-0.46041666666667425,3680.0,,-100.83333333333348,28.21875,0.9364583333333334,-0.40104166666666785,2021,07,26
2021-07-27,0.14,,,,,0.5,0.0,70.71875,3.276666666666667,3.58645833333334,3605.3125,,-74.6875,30.504166666666666,0.9571875,2.2854166666666664,2021,07,27
2021-07-28,,,,,,,0.0,71.11770833333334,3.2796875,0.39895833333333997,3533.9583333333335,,-71.35416666666652,32.21041666666667,0.9726041666666667,1.7062500000000007,2021,07,28
2021-07-29,,,,,,0.0,,67.57916666666667,3.2529166666666662,-3.5385416666666742,3537.2916666666665,,3.33333333333303,28.748958333333334,0.9413541666666667,-3.461458333333333,2021,07,29
2021-07-30,,,,,,0.0,,66.184375,3.2421875,-1.3947916666666629,3520.3125,,-16.979166666666515,28.496875,0.9389583333333333,-0.252083333333335,2021,07,30
2021-07-31,,,,,,0.0,0.3,74.40208333333334,3.3029166666666665,8.217708333333334,3467.1875,,-53.125,42.17604166666667,1.045,13.67916666666667,2021,07,31
2021-08-01,,,,,,0.0,,65.43958333333333,3.236458333333333,-8.962500000000006,3425.4166666666665,,-41.770833333333485,29.64270833333333,0.9497916666666666,-12.533333333333339,2021,08,01
2021-08-02,,,,,,0.0,,64.50833333333334,3.229270833333333,-0.9312499999999915,3531.1458333333335,,105.72916666666697,28.260416666666668,0.9367708333333332,-1.3822916666666636,2021,08,02
2021-08-03,,,,,,0.0,,63.76979166666666,3.223541666666667,-0.7385416666666771,3865.3125,,334.1666666666665,27.460416666666664,0.9292708333333334,-0.8000000000000043,2021,08,03
2021-08-04,,,,,,0.0,,63.31666666666666,3.2198958333333336,-0.453125,4097.604166666667,,232.29166666666697,27.37708333333333,0.9285416666666667,-0.08333333333333215,2021,08,04
2021-08-05,,,,,,0.0,,62.94166666666666,3.216875,-0.375,4078.125,,-19.47916666666697,27.273958333333336,0.9275000000000001,-0.10312499999999503,2021,08,05
2021-08-06,,,,,,0.0,,63.24166666666667,3.2192708333333333,0.30000000000000426,3875.1041666666665,,-203.02083333333348,26.973958333333332,0.9245833333333334,-0.30000000000000426,2021,08,06
2021-08-07,,,,,,0.0,,62.771874999999994,3.215520833333333,-0.4697916666666728,3791.0416666666665,,-84.0625,26.791666666666668,0.9228125,-0.1822916666666643,2021,08,07
2021-08-08,,,,,,0.0,,61.98854166666666,3.209375,-0.7833333333333314,3755.5208333333335,,-35.52083333333303,26.386458333333334,0.9188541666666667,-0.4052083333333343,2021,08,08
2021-08-09,,,,,,0.0,,61.27291666666667,3.2035416666666667,-0.7156249999999957,3660.0,,-95.52083333333348,26.208333333333332,0.9170833333333334,-0.17812500000000142,2021,08,09
2021-08-10,,,,,,0.0,,61.074999999999996,3.2019791666666664,-0.1979166666666714,3555.9375,,-104.0625,25.795833333333334,0.9129166666666667,-0.41249999999999787,2021,08,10
2021-08-11,,,,,,0.0,,60.074999999999996,3.1939583333333332,-1.0,3444.375,,-111.5625,24.945833333333336,0.904375,-0.8499999999999979,2021,08,11
2021-08-12,,,,,,0.0,,59.9625,3.1930208333333336,-0.11249999999999716,3364.0625,,-80.3125,24.54375,0.9001041666666666,-0.4020833333333371,2021,08,12
2021-08-13,,,,,,0.0,,59.75,3.19125,-0.21249999999999858,3237.3958333333335,,-126.66666666666652,24.446875000000002,0.8990625,-0.09687499999999716,2021,08,13
2021-08-14,,,,,,0.0,,59.5,3.189166666666667,-0.25,3114.0625,,-123.33333333333348,24.414583333333336,0.89875,-0.03229166666666572,2021,08,14
2021-08-15,,,,,,0.0,,59.65,3.190416666666667,0.14999999999999858,3000.0,,-114.0625,24.289583333333336,0.8975,-0.125,2021,08,15
2021-08-16,,,,,,0.0,,58.4125,3.1801041666666667,-1.2374999999999972,2936.7708333333335,,-63.229166666666515,23.552083333333332,0.8897916666666666,-0.7375000000000043,2021,08,16
2021-08-17,,,,,,0.0,,56.7125,3.1659375,-1.7000000000000028,2900.9375,,-35.833333333333485,23.644791666666666,0.8907291666666667,0.09270833333333428,2021,08,17
2021-08-18,,,,,,0.0,,56.737500000000004,3.166145833333333,0.025000000000005684,2903.0208333333335,,2.083333333333485,24.270833333333332,0.8972916666666667,0.6260416666666657,2021,08,18
2021-08-19,,,,,,0.0,,57.0875,3.1690625000000003,0.3499999999999943,2950.625,,47.604166666666515,24.004166666666666,0.8944791666666667,-0.2666666666666657,2021,08,19
2021-08-20,,,,,,0.0,,56.9125,3.167604166666667,-0.17499999999999716,3002.1875,,51.5625,24.039583333333336,0.8947916666666668,0.03541666666666998,2021,08,20
2021-08-21,,,,,,0.0,,56.4625,3.163854166666667,-0.45000000000000284,3172.3958333333335,,170.20833333333348,24.126041666666666,0.8957291666666666,0.0864583333333293,2021,08,21
2021-08-22,,,,,,0.0,,56.112500000000004,3.1609374999999997,-0.3499999999999943,3391.9791666666665,,219.58333333333303,24.111458333333335,0.895625,-0.014583333333330728,2021,08,22
2021-08-23,,,,,,0.0,,55.85,3.15875,-0.26250000000000284,3521.0416666666665,,129.0625,24.01875,0.8945833333333333,-0.09270833333333428,2021,08,23
2021-08-24,0.0,,,89.0,,0.0,,55.8125,3.1584375,-0.03750000000000142,3471.3541666666665,,-49.6875,23.90416666666667,0.8934375,-0.11458333333333215,2021,08,24
2021-08-25,,,,,,0.0,,55.00208333333333,3.151666666666667,-0.8104166666666686,3222.3958333333335,,-248.95833333333303,23.512500000000003,0.8893749999999999,-0.3916666666666657,2021,08,25
2021-08-26,,,,,,0.0,,54.675000000000004,3.1489583333333333,-0.3270833333333272,3084.7916666666665,,-137.60416666666697,23.45104166666667,0.88875,-0.06145833333333428,2021,08,26
2021-08-27,,,,,,0.0,,54.6875,3.1490625,0.012499999999995737,2997.9166666666665,,-86.875,23.542708333333334,0.8896875,0.09166666666666501,2021,08,27
2021-08-28,,,,,,0.0,,53.58645833333333,3.1396875000000004,-1.1010416666666671,2980.0,,-17.916666666666515,23.186458333333334,0.8858333333333334,-0.3562499999999993,2021,08,28
2021-08-29,,,,,,0.0,,53.11041666666667,3.135520833333333,-0.47604166666666003,2961.4583333333335,,-18.541666666666515,22.65625,0.8803125,-0.5302083333333343,2021,08,29
2021-08-30,,,,,,0.0,,52.34791666666666,3.1289583333333333,-0.76250000000001,2911.4583333333335,,-50.0,22.394791666666666,0.8775,-0.26145833333333357,2021,08,30
2021-08-31,,,,,,0.0,,52.665625,3.1316666666666664,0.3177083333333357,2848.3333333333335,,-63.125,22.719791666666666,0.8810416666666666,0.3249999999999993,2021,08,31
2021-09-01,,,,,,0.0,,52.25104166666667,3.1281250000000003,-0.41458333333332575,2780.3125,,-68.02083333333348,22.950000000000003,0.8834375,0.23020833333333712,2021,09,01
2021-09-02,,,,,,0.0,,51.88333333333333,3.1248958333333334,-0.36770833333333997,2726.3541666666665,,-53.958333333333485,22.74166666666667,0.88125,-0.20833333333333215,2021,09,02
2021-09-03,,,,,,0.0,,51.862500000000004,3.1246875000000003,-0.020833333333328596,2718.4375,,-7.916666666666515,22.705208333333335,0.8809375,-0.0364583333333357,2021,09,03
2021-09-04,,,,,,0.0,,51.75,3.12375,-0.11250000000000426,2718.2291666666665,,-0.20833333333348492,22.58541666666667,0.8795833333333333,-0.1197916666666643,2021,09,04
2021-09-05,0.0,90.0,48.0,52.0,,0.0,,51.75,3.12375,0.0,2693.5416666666665,,-24.6875,22.278125,0.8762500000000001,-0.3072916666666714,2021,09,05
2021-09-06,,,,,,0.0,,51.912499999999994,3.1251041666666666,0.16249999999999432,2670.7291666666665,,-22.8125,22.191666666666666,0.8754166666666667,-0.08645833333333286,2021,09,06
2021-09-07,,,,,,0.0,,51.637499999999996,3.1228125,-0.2749999999999986,2658.3333333333335,,-12.39583333333303,22.228125000000002,0.8757291666666666,0.0364583333333357,2021,09,07
2021-09-08,,,,,,0.0,,50.5625,3.1138541666666666,-1.0749999999999957,2626.4583333333335,,-31.875,21.709374999999998,0.8701041666666667,-0.5187500000000043,2021,09,08
2021-09-09,,,,,,0.0,,50.4,3.1125000000000003,-0.16250000000000142,2597.5,,-28.958333333333485,21.896874999999998,0.8721875,0.1875,2021,09,09
2021-09-10,0.43,,,67.0,,0.0,,50.762499999999996,3.115520833333333,0.36249999999999716,2586.9791666666665,,-10.520833333333485,22.227083333333336,0.8757291666666666,0.33020833333333854,2021,09,10
2021-09-11,,,,,,0.0,,50.6625,3.1146875,-0.09999999999999432,2585.2083333333335,,-1.7708333333330302,22.955208333333335,0.8835416666666668,0.7281249999999986,2021,09,11
2021-09-12,,,,,,0.0,,50.35,3.112083333333333,-0.3125,2580.5208333333335,,-4.6875,22.691666666666666,0.8807291666666667,-0.26354166666666856,2021,09,12
2021-09-13,,,,,,0.0,,49.9125,3.1084375000000004,-0.4375,2587.3958333333335,,6.875,22.510416666666668,0.8788541666666667,-0.18124999999999858,2021,09,13
2021-09-14,,,,,,0.0,,49.401041666666664,3.1041666666666665,-0.5114583333333371,2596.9791666666665,,9.58333333333303,22.675,0.8805208333333333,0.16458333333333286,2021,09,14
2021-09-15,,,,,,0.0,,48.60104166666667,3.0975,-0.7999999999999972,2596.6666666666665,,-0.3125,21.915625000000002,0.8723958333333334,-0.7593749999999986,2021,09,15
2021-09-16,,,,,,0.0,,47.92395833333333,3.0917708333333334,-0.6770833333333357,2569.375,,-27.291666666666515,22.192708333333332,0.8754166666666667,0.27708333333333,2021,09,16
2021-09-17,,,,,,0.0,,47.755208333333336,3.0903125,-0.16874999999999574,2543.2291666666665,,-26.145833333333485,22.128125,0.8746875,-0.06458333333333144,2021,09,17
2021-09-18,0.98,68.0,52.0,62.0,,0.0,17.5,62.72291666666666,3.2104166666666667,14.967708333333327,2520.9375,,-22.291666666666515,42.159375000000004,1.0347916666666668,20.031250000000004,2021,09,18
2021-09-19,0.36,,,,,25.4,13.2,69.7625,3.2695833333333333,7.03958333333334,2583.4375,,62.5,50.29791666666667,1.1115625,8.138541666666669,2021,09,19
2021-09-20,,,,,,0.5,,59.92395833333333,3.1923958333333338,-9.838541666666671,2760.0,,176.5625,26.66979166666667,0.9738541666666666,-23.628125000000004,2021,09,20
2021-09-21,,,,,,0.0,,56.1,3.160833333333333,-3.82395833333333,2894.2708333333335,,134.27083333333348,22.10729166666667,0.9344791666666666,-4.5625,2021,09,21
2021-09-22,,,,,,0.0,,53.5,3.1389583333333335,-2.6000000000000014,2929.1666666666665,,34.89583333333303,20.707291666666666,0.9189583333333333,-1.4000000000000021,2021,09,22
2021-09-23,,,,,,0.0,,52.49791666666667,3.130104166666667,-1.0020833333333314,2905.625,,-23.541666666666515,20.257291666666667,0.9139583333333334,-0.4499999999999993,2021,09,23
2021-09-24,,,,,,0.0,,51.75,3.12375,-0.7479166666666686,2853.5416666666665,,-52.083333333333485,20.035416666666666,0.9113541666666668,-0.2218750000000007,2021,09,24
2021-09-25,,,,,,0.0,,51.037499999999994,3.1178125,-0.7125000000000057,2787.8125,,-65.72916666666652,19.629166666666666,0.9065625,-0.40625,2021,09,25
2021-09-26,,,,,,0.0,,50.225,3.1110416666666665,-0.8124999999999929,2741.875,,-45.9375,19.416666666666668,0.9039583333333333,-0.21249999999999858,2021,09,26
2021-09-27,0.05,,,62.0,,0.0,0.5,55.99583333333334,3.15875,5.770833333333336,2694.6875,,-47.1875,29.0,0.9907291666666667,9.583333333333332,2021,09,27
